会社名,仕事内容,勤務地,初年度年収,対象となる方,給与,情報更新日
株式会社スタジオグラム,【当社初の専任ポジション】アニメーション制作におけるデジタル動画検査や修正、ペイントをお任せします。　★クライアント対応なし＝集中できる,【転勤なし】 ★UIターン歓迎 ★「阿佐ヶ谷駅」「荻窪駅」「南阿佐ヶ谷駅」の3駅からアクセス◎ ▼…,264万円～350万円,【学歴不問／ベテラン歓迎】アニメーション制作におけるデジタル動画の実務経験　★前職の雇用形態不問！「正社員になりたい」という方も大歓迎,【月給】22万円以上 ★前職給与・経験・スキル・年齢などを考慮の上、当社規定により優遇いたします。 ★…,2020/12/25
